date,date_id,wind,desc,temp,baro,hum,year,month,day,day_date,start_hour,end_hour
"Thursday, March 15, 2018, 6:00 pm — 12:00 am",1521136800000.0,8.7,Passing clouds.,50.0,29.26,80,2018,3,Thursday,15,18:00,00:00
"Friday, March 16, 2018, 12:00 am — 6:00 am",1521158400000.0,9.943,Passing clouds.,48.2,29.31,85,2018,3,Friday,16,00:00,06:00
"Friday, March 16, 2018, 6:00 am — 12:00 pm",1521180000000.0,9.321,Scattered clouds.,53.6,29.45,74,2018,3,Friday,16,06:00,12:00
"Friday, March 16, 2018, 12:00 pm — 6:00 pm",1521201600000.0,5.593,Sprinkles. Partly sunny.,57.2,29.53,65,2018,3,Friday,16,12:00,18:00
"Friday, March 16, 2018, 6:00 pm — 12:00 am",1521223200000.0,7.4570000000000025,Passing clouds.,48.2,29.62,86,2018,3,Friday,16,18:00,00:00
"Saturday, March 17, 2018, 12:00 am — 6:00 am",1521244800000.0,18.021,Low clouds.,44.6,29.68,88,2018,3,Saturday,17,00:00,06:00
"Saturday, March 17, 2018, 6:00 am — 12:00 pm",1521266400000.0,18.021,Light snow. Partly sunny.,33.8,29.74,89,2018,3,Saturday,17,06:00,12:00
"Saturday, March 17, 2018, 12:00 pm — 6:00 pm",1521288000000.0,19.264,Light snow. Overcast.,32.0,29.71,76,2018,3,Saturday,17,12:00,18:00
"Saturday, March 17, 2018, 6:00 pm — 12:00 am",1521309600000.0,15.535,Passing clouds.,30.2,29.69,86,2018,3,Saturday,17,18:00,00:00
"Sunday, March 18, 2018, 12:00 am — 6:00 am",1521331200000.0,15.535,Passing clouds.,32.0,29.68,86,2018,3,Sunday,18,00:00,06:00
"Sunday, March 18, 2018, 6:00 am — 12:00 pm",1521352800000.0,18.642,Overcast.,32.0,29.77,77,2018,3,Sunday,18,06:00,12:00
"Sunday, March 18, 2018, 12:00 pm — 6:00 pm",1521374400000.0,16.778,Overcast.,32.0,29.82,74,2018,3,Sunday,18,12:00,18:00
"Sunday, March 18, 2018, 6:00 pm — 12:00 am",1521396000000.0,10.564,Light snow. Passing clouds.,33.8,29.85,84,2018,3,Sunday,18,18:00,00:00
"Monday, March 19, 2018, 12:00 am — 6:00 am",1521417600000.0,13.05,Overcast.,32.0,29.87,71,2018,3,Monday,19,00:00,06:00
"Monday, March 19, 2018, 6:00 am — 12:00 pm",1521439200000.0,16.778,Partly sunny.,33.8,29.95,64,2018,3,Monday,19,06:00,12:00
"Monday, March 19, 2018, 12:00 pm — 6:00 pm",1521460800000.0,20.506999999999998,Passing clouds.,39.2,30.01,50,2018,3,Monday,19,12:00,18:00
"Monday, March 19, 2018, 6:00 pm — 12:00 am",1521482400000.0,12.427999999999999,Passing clouds.,35.6,30.16,71,2018,3,Monday,19,18:00,00:00
"Tuesday, March 20, 2018, 12:00 am — 6:00 am",1521504000000.0,8.7,Passing clouds.,37.4,30.24,81,2018,3,Tuesday,20,00:00,06:00
"Tuesday, March 20, 2018, 6:00 am — 12:00 pm",1521525600000.0,14.914000000000001,Partly sunny.,44.6,30.32,76,2018,3,Tuesday,20,06:00,12:00
"Tuesday, March 20, 2018, 12:00 pm — 6:00 pm",1521547200000.0,13.671,Scattered clouds.,46.4,30.41,58,2018,3,Tuesday,20,12:00,18:00
"Tuesday, March 20, 2018, 6:00 pm — 12:00 am",1521568800000.0,4.35,Passing clouds.,41.0,30.5,80,2018,3,Tuesday,20,18:00,00:00
"Wednesday, March 21, 2018, 12:00 am — 6:00 am",1521590400000.0,3.1069999999999998,Clear.,32.0,30.5,91,2018,3,Wednesday,21,00:00,06:00
"Wednesday, March 21, 2018, 6:00 am — 12:00 pm",1521612000000.0,6.836,Sunny.,48.2,30.48,79,2018,3,Wednesday,21,06:00,12:00
"Wednesday, March 21, 2018, 12:00 pm — 6:00 pm",1521633600000.0,12.427999999999999,Scattered clouds.,51.8,30.38,53,2018,3,Wednesday,21,12:00,18:00
"Wednesday, March 21, 2018, 6:00 pm — 12:00 am",1521655200000.0,8.7,Passing clouds.,46.4,30.32,74,2018,3,Wednesday,21,18:00,00:00
"Thursday, March 22, 2018, 12:00 am — 6:00 am",1521676800000.0,6.2139999999999995,Overcast.,41.0,30.22,85,2018,3,Thursday,22,00:00,06:00
"Thursday, March 22, 2018, 6:00 am — 12:00 pm",1521698400000.0,9.943,Sunny.,50.0,30.14,82,2018,3,Thursday,22,06:00,12:00
"Thursday, March 22, 2018, 12:00 pm — 6:00 pm",1521720000000.0,13.05,Partly sunny.,51.8,30.03,72,2018,3,Thursday,22,12:00,18:00
"Thursday, March 22, 2018, 6:00 pm — 12:00 am",1521741600000.0,11.185,Overcast.,46.4,29.89,69,2018,3,Thursday,22,18:00,00:00
"Friday, March 23, 2018, 12:00 am — 6:00 am",1521763200000.0,15.535,Low clouds.,44.6,29.68,87,2018,3,Friday,23,00:00,06:00
"Friday, March 23, 2018, 6:00 am — 12:00 pm",1521784800000.0,13.671,Scattered clouds.,51.8,29.56,76,2018,3,Friday,23,06:00,12:00
"Friday, March 23, 2018, 12:00 pm — 6:00 pm",1521806400000.0,11.807,Partly sunny.,55.4,29.47,52,2018,3,Friday,23,12:00,18:00
"Friday, March 23, 2018, 6:00 pm — 12:00 am",1521828000000.0,6.2139999999999995,Clear.,48.2,29.44,75,2018,3,Friday,23,18:00,00:00
"Saturday, March 24, 2018, 12:00 am — 6:00 am",1521849600000.0,6.2139999999999995,Passing clouds.,44.6,29.43,92,2018,3,Saturday,24,00:00,06:00
"Saturday, March 24, 2018, 6:00 am — 12:00 pm",1521871200000.0,4.971,Low clouds.,46.4,29.52,91,2018,3,Saturday,24,06:00,12:00
"Saturday, March 24, 2018, 12:00 pm — 6:00 pm",1521892800000.0,3.728,Partly sunny.,50.0,29.58,84,2018,3,Saturday,24,12:00,18:00
"Saturday, March 24, 2018, 6:00 pm — 12:00 am",1521914400000.0,4.971,Passing clouds.,46.4,29.66,91,2018,3,Saturday,24,18:00,00:00
"Sunday, March 25, 2018, 12:00 am — 6:00 am",1521936000000.0,5.593,Passing clouds.,44.6,29.7,93,2018,3,Sunday,25,00:00,06:00
"Sunday, March 25, 2018, 6:00 am — 12:00 pm",1521957600000.0,7.4570000000000025,Broken clouds.,50.0,29.81,83,2018,3,Sunday,25,06:00,12:00
"Sunday, March 25, 2018, 12:00 pm — 6:00 pm",1521979200000.0,7.4570000000000025,Broken clouds.,53.6,29.88,60,2018,3,Sunday,25,12:00,18:00
"Sunday, March 25, 2018, 6:00 pm — 12:00 am",1522000800000.0,2.4859999999999998,Partly cloudy.,50.0,29.95,82,2018,3,Sunday,25,18:00,00:00
"Monday, March 26, 2018, 12:00 am — 6:00 am",1522022400000.0,3.728,Overcast.,42.8,30.01,80,2018,3,Monday,26,00:00,06:00
"Monday, March 26, 2018, 6:00 am — 12:00 pm",1522044000000.0,4.35,Passing clouds.,50.0,30.06,67,2018,3,Monday,26,06:00,12:00
"Monday, March 26, 2018, 12:00 pm — 6:00 pm",1522065600000.0,7.4570000000000025,Sunny.,53.6,30.04,42,2018,3,Monday,26,12:00,18:00
"Monday, March 26, 2018, 6:00 pm — 12:00 am",1522087200000.0,4.971,Clear.,51.8,30.0,59,2018,3,Monday,26,18:00,00:00
"Tuesday, March 27, 2018, 12:00 am — 6:00 am",1522108800000.0,9.321,Overcast.,44.6,29.87,81,2018,3,Tuesday,27,00:00,06:00
"Tuesday, March 27, 2018, 6:00 am — 12:00 pm",1522130400000.0,6.836,Drizzle. Partly sunny.,50.0,29.7,98,2018,3,Tuesday,27,06:00,12:00
"Tuesday, March 27, 2018, 12:00 pm — 6:00 pm",1522152000000.0,13.05,Partly sunny.,59.0,29.64,78,2018,3,Tuesday,27,12:00,18:00
"Tuesday, March 27, 2018, 6:00 pm — 12:00 am",1522173600000.0,10.564,Passing clouds.,51.8,29.73,67,2018,3,Tuesday,27,18:00,00:00
"Wednesday, March 28, 2018, 12:00 am — 6:00 am",1522195200000.0,6.2139999999999995,Passing clouds.,44.6,29.69,88,2018,3,Wednesday,28,00:00,06:00
"Wednesday, March 28, 2018, 6:00 am — 12:00 pm",1522216800000.0,4.35,Light rain. Broken clouds.,42.8,29.6,91,2018,3,Wednesday,28,06:00,12:00
"Wednesday, March 28, 2018, 12:00 pm — 6:00 pm",1522238400000.0,11.185,Rain. Mostly cloudy.,48.2,29.59,79,2018,3,Wednesday,28,12:00,18:00
"Wednesday, March 28, 2018, 6:00 pm — 12:00 am",1522260000000.0,6.2139999999999995,Passing clouds.,41.0,29.64,91,2018,3,Wednesday,28,18:00,00:00
"Thursday, March 29, 2018, 12:00 am — 6:00 am",1522281600000.0,3.1069999999999998,Passing clouds.,37.4,29.64,95,2018,3,Thursday,29,00:00,06:00
"Thursday, March 29, 2018, 6:00 am — 12:00 pm",1522303200000.0,8.078,Partly sunny.,48.2,29.6,82,2018,3,Thursday,29,06:00,12:00
"Thursday, March 29, 2018, 12:00 pm — 6:00 pm",1522324800000.0,11.185,Rain showers. Partly sunny.,46.4,29.48,88,2018,3,Thursday,29,12:00,18:00
"Thursday, March 29, 2018, 6:00 pm — 12:00 am",1522346400000.0,7.4570000000000025,Passing clouds.,44.6,29.46,92,2018,3,Thursday,29,18:00,00:00
"Friday, March 30, 2018, 12:00 am — 6:00 am",1522368000000.0,5.593,Passing clouds.,39.2,29.46,96,2018,3,Friday,30,00:00,06:00
"Friday, March 30, 2018, 6:00 am — 12:00 pm",1522389600000.0,8.078,Partly sunny.,46.4,29.42,88,2018,3,Friday,30,06:00,12:00
"Friday, March 30, 2018, 12:00 pm — 6:00 pm",1522411200000.0,13.05,Light rain. Partly sunny.,44.6,29.31,89,2018,3,Friday,30,12:00,18:00
"Friday, March 30, 2018, 6:00 pm — 12:00 am",1522432800000.0,9.321,Passing clouds.,44.6,29.25,96,2018,3,Friday,30,18:00,00:00
"Saturday, March 31, 2018, 12:00 am — 6:00 am",1522454400000.0,8.7,Passing clouds.,39.2,29.29,90,2018,3,Saturday,31,00:00,06:00
"Saturday, March 31, 2018, 6:00 am — 12:00 pm",1522476000000.0,5.593,Drizzle. Low clouds.,41.0,29.38,93,2018,3,Saturday,31,06:00,12:00
"Saturday, March 31, 2018, 12:00 pm — 6:00 pm",1522497600000.0,8.7,Partly sunny.,46.4,29.48,80,2018,3,Saturday,31,12:00,18:00
"Saturday, March 31, 2018, 6:00 pm — 12:00 am",1522519200000.0,13.05,Passing clouds.,42.8,29.63,87,2018,3,Saturday,31,18:00,00:00
"Saturday, April 1, 2017, 12:00 am — 6:00 am",1491004800000.0,9.321,Passing clouds.,50.0,29.75,80,2017,4,Saturday,1,00:00,06:00
"Saturday, April 1, 2017, 6:00 am — 12:00 pm",1491026400000.0,10.564,Broken clouds.,60.8,29.77,74,2017,4,Saturday,1,06:00,12:00
"Saturday, April 1, 2017, 12:00 pm — 6:00 pm",1491048000000.0,11.185,Broken clouds.,60.8,29.81,54,2017,4,Saturday,1,12:00,18:00
"Saturday, April 1, 2017, 6:00 pm — 12:00 am",1491069600000.0,4.35,Passing clouds.,55.4,29.91,72,2017,4,Saturday,1,18:00,00:00
"Sunday, April 2, 2017, 12:00 am — 6:00 am",1491091200000.0,5.593,Passing clouds.,48.2,30.01,87,2017,4,Sunday,2,00:00,06:00
"Sunday, April 2, 2017, 6:00 am — 12:00 pm",1491112800000.0,5.593,Scattered clouds.,53.6,30.15,77,2017,4,Sunday,2,06:00,12:00
"Sunday, April 2, 2017, 12:00 pm — 6:00 pm",1491134400000.0,5.593,Passing clouds.,60.8,30.21,50,2017,4,Sunday,2,12:00,18:00
"Sunday, April 2, 2017, 6:00 pm — 12:00 am",1491156000000.0,3.728,Clear.,57.2,30.27,71,2017,4,Sunday,2,18:00,00:00
"Monday, April 3, 2017, 12:00 am — 6:00 am",1491177600000.0,1.2429999999999999,Clear.,41.0,30.29,91,2017,4,Monday,3,00:00,06:00
"Monday, April 3, 2017, 6:00 am — 12:00 pm",1491199200000.0,4.35,Fog.,59.0,30.3,82,2017,4,Monday,3,06:00,12:00
"Monday, April 3, 2017, 12:00 pm — 6:00 pm",1491220800000.0,11.807,Scattered clouds.,62.6,30.24,45,2017,4,Monday,3,12:00,18:00
"Monday, April 3, 2017, 6:00 pm — 12:00 am",1491242400000.0,9.321,Passing clouds.,57.2,30.21,70,2017,4,Monday,3,18:00,00:00
"Tuesday, April 4, 2017, 12:00 am — 6:00 am",1491264000000.0,4.971,Overcast.,50.0,30.2,88,2017,4,Tuesday,4,00:00,06:00
"Tuesday, April 4, 2017, 6:00 am — 12:00 pm",1491285600000.0,4.971,Broken clouds.,55.4,30.26,83,2017,4,Tuesday,4,06:00,12:00
"Tuesday, April 4, 2017, 12:00 pm — 6:00 pm",1491307200000.0,8.078,Broken clouds.,57.2,30.31,70,2017,4,Tuesday,4,12:00,18:00
"Tuesday, April 4, 2017, 6:00 pm — 12:00 am",1491328800000.0,7.4570000000000025,Mostly cloudy.,55.4,30.38,82,2017,4,Tuesday,4,18:00,00:00
"Wednesday, April 5, 2017, 12:00 am — 6:00 am",1491350400000.0,5.593,Passing clouds.,48.2,30.42,83,2017,4,Wednesday,5,00:00,06:00
"Wednesday, April 5, 2017, 6:00 am — 12:00 pm",1491372000000.0,6.836,Partly sunny.,51.8,30.45,70,2017,4,Wednesday,5,06:00,12:00
"Wednesday, April 5, 2017, 12:00 pm — 6:00 pm",1491393600000.0,11.807,Scattered clouds.,57.2,30.43,49,2017,4,Wednesday,5,12:00,18:00
"Wednesday, April 5, 2017, 6:00 pm — 12:00 am",1491415200000.0,8.7,Passing clouds.,53.6,30.44,64,2017,4,Wednesday,5,18:00,00:00
"Thursday, April 6, 2017, 12:00 am — 6:00 am",1491436800000.0,4.35,Passing clouds.,44.6,30.45,80,2017,4,Thursday,6,00:00,06:00
"Thursday, April 6, 2017, 6:00 am — 12:00 pm",1491458400000.0,1.864,Passing clouds.,55.4,30.46,73,2017,4,Thursday,6,06:00,12:00
"Thursday, April 6, 2017, 12:00 pm — 6:00 pm",1491480000000.0,4.971,Passing clouds.,62.6,30.4,48,2017,4,Thursday,6,12:00,18:00
"Thursday, April 6, 2017, 6:00 pm — 12:00 am",1491501600000.0,4.35,Clear.,59.0,30.38,69,2017,4,Thursday,6,18:00,00:00
"Friday, April 7, 2017, 12:00 am — 6:00 am",1491523200000.0,3.728,Clear.,48.2,30.35,86,2017,4,Friday,7,00:00,06:00
"Friday, April 7, 2017, 6:00 am — 12:00 pm",1491544800000.0,3.1069999999999998,Passing clouds.,55.4,30.36,77,2017,4,Friday,7,06:00,12:00
"Friday, April 7, 2017, 12:00 pm — 6:00 pm",1491566400000.0,6.2139999999999995,Passing clouds.,60.8,30.29,54,2017,4,Friday,7,12:00,18:00
"Friday, April 7, 2017, 6:00 pm — 12:00 am",1491588000000.0,3.728,Clear.,59.0,30.27,72,2017,4,Friday,7,18:00,00:00
"Saturday, April 8, 2017, 12:00 am — 6:00 am",1491609600000.0,1.2429999999999999,Clear.,42.8,30.25,94,2017,4,Saturday,8,00:00,06:00
"Saturday, April 8, 2017, 6:00 am — 12:00 pm",1491631200000.0,3.1069999999999998,Sunny.,62.6,30.25,75,2017,4,Saturday,8,06:00,12:00
"Saturday, April 8, 2017, 12:00 pm — 6:00 pm",1491652800000.0,6.2139999999999995,Sunny.,69.8,30.18,34,2017,4,Saturday,8,12:00,18:00
"Saturday, April 8, 2017, 6:00 pm — 12:00 am",1491674400000.0,4.35,Clear.,64.4,30.17,64,2017,4,Saturday,8,18:00,00:00
"Sunday, April 9, 2017, 12:00 am — 6:00 am",1491696000000.0,1.2429999999999999,Clear.,46.4,30.16,88,2017,4,Sunday,9,00:00,06:00
"Sunday, April 9, 2017, 6:00 am — 12:00 pm",1491717600000.0,3.728,Sunny.,69.8,30.15,66,2017,4,Sunday,9,06:00,12:00
"Sunday, April 9, 2017, 12:00 pm — 6:00 pm",1491739200000.0,16.157,Sunny.,77.0,30.07,31,2017,4,Sunday,9,12:00,18:00
"Sunday, April 9, 2017, 6:00 pm — 12:00 am",1491760800000.0,11.185,Clear.,69.8,30.09,59,2017,4,Sunday,9,18:00,00:00
"Monday, April 10, 2017, 12:00 am — 6:00 am",1491782400000.0,7.4570000000000025,Passing clouds.,51.8,30.18,79,2017,4,Monday,10,00:00,06:00
"Monday, April 10, 2017, 6:00 am — 12:00 pm",1491804000000.0,12.427999999999999,Scattered clouds.,51.8,30.28,57,2017,4,Monday,10,06:00,12:00
"Monday, April 10, 2017, 12:00 pm — 6:00 pm",1491825600000.0,9.321,Partly sunny.,55.4,30.3,46,2017,4,Monday,10,12:00,18:00
"Monday, April 10, 2017, 6:00 pm — 12:00 am",1491847200000.0,6.2139999999999995,Clear.,53.6,30.34,56,2017,4,Monday,10,18:00,00:00
"Tuesday, April 11, 2017, 12:00 am — 6:00 am",1491868800000.0,4.971,Passing clouds.,46.4,30.35,77,2017,4,Tuesday,11,00:00,06:00
"Tuesday, April 11, 2017, 6:00 am — 12:00 pm",1491890400000.0,8.078,Partly sunny.,53.6,30.36,68,2017,4,Tuesday,11,06:00,12:00
"Tuesday, April 11, 2017, 12:00 pm — 6:00 pm",1491912000000.0,9.943,Partly sunny.,60.8,30.31,46,2017,4,Tuesday,11,12:00,18:00
"Tuesday, April 11, 2017, 6:00 pm — 12:00 am",1491933600000.0,9.321,Clear.,59.0,30.23,58,2017,4,Tuesday,11,18:00,00:00
"Wednesday, April 12, 2017, 12:00 am — 6:00 am",1491955200000.0,6.836,Clear.,46.4,30.17,85,2017,4,Wednesday,12,00:00,06:00
"Wednesday, April 12, 2017, 6:00 am — 12:00 pm",1491976800000.0,10.564,Partly sunny.,55.4,30.1,72,2017,4,Wednesday,12,06:00,12:00
"Wednesday, April 12, 2017, 12:00 pm — 6:00 pm",1491998400000.0,14.914000000000001,Scattered clouds.,60.8,30.03,48,2017,4,Wednesday,12,12:00,18:00
"Wednesday, April 12, 2017, 6:00 pm — 12:00 am",1492020000000.0,11.807,Passing clouds.,59.0,30.04,60,2017,4,Wednesday,12,18:00,00:00
"Thursday, April 13, 2017, 12:00 am — 6:00 am",1492041600000.0,3.728,Clear.,48.2,30.07,78,2017,4,Thursday,13,00:00,06:00
"Thursday, April 13, 2017, 6:00 am — 12:00 pm",1492063200000.0,8.7,Scattered clouds.,53.6,30.08,63,2017,4,Thursday,13,06:00,12:00
"Thursday, April 13, 2017, 12:00 pm — 6:00 pm",1492084800000.0,9.943,Partly sunny.,53.6,30.05,47,2017,4,Thursday,13,12:00,18:00
"Thursday, April 13, 2017, 6:00 pm — 12:00 am",1492106400000.0,4.971,Overcast.,51.8,30.06,56,2017,4,Thursday,13,18:00,00:00
"Friday, April 14, 2017, 12:00 am — 6:00 am",1492128000000.0,4.35,Overcast.,48.2,30.04,67,2017,4,Friday,14,00:00,06:00
"Friday, April 14, 2017, 6:00 am — 12:00 pm",1492149600000.0,8.078,Sunny.,55.4,30.04,66,2017,4,Friday,14,06:00,12:00
"Friday, April 14, 2017, 12:00 pm — 6:00 pm",1492171200000.0,14.293,Partly sunny.,57.2,30.0,60,2017,4,Friday,14,12:00,18:00
"Friday, April 14, 2017, 6:00 pm — 12:00 am",1492192800000.0,11.807,Broken clouds.,57.2,29.98,74,2017,4,Friday,14,18:00,00:00
"Saturday, April 15, 2017, 12:00 am — 6:00 am",1492214400000.0,9.321,Passing clouds.,51.8,29.98,85,2017,4,Saturday,15,00:00,06:00
"Saturday, April 15, 2017, 6:00 am — 12:00 pm",1492236000000.0,11.807,Partly sunny.,51.8,30.05,60,2017,4,Saturday,15,06:00,12:00
"Saturday, April 15, 2017, 12:00 pm — 6:00 pm",1492257600000.0,14.293,Sunny.,57.2,30.07,38,2017,4,Saturday,15,12:00,18:00
"Saturday, April 15, 2017, 6:00 pm — 12:00 am",1492279200000.0,9.321,Clear.,53.6,30.13,52,2017,4,Saturday,15,18:00,00:00
"Sunday, April 16, 2017, 12:00 am — 6:00 am",1492300800000.0,4.35,Passing clouds.,44.6,30.18,74,2017,4,Sunday,16,00:00,06:00
"Sunday, April 16, 2017, 6:00 am — 12:00 pm",1492322400000.0,9.321,Scattered clouds.,53.6,30.2,60,2017,4,Sunday,16,06:00,12:00
"Sunday, April 16, 2017, 12:00 pm — 6:00 pm",1492344000000.0,13.05,Partly sunny.,57.2,30.15,50,2017,4,Sunday,16,12:00,18:00
"Sunday, April 16, 2017, 6:00 pm — 12:00 am",1492365600000.0,11.807,Broken clouds.,55.4,30.11,76,2017,4,Sunday,16,18:00,00:00
"Monday, April 17, 2017, 12:00 am — 6:00 am",1492387200000.0,8.078,Passing clouds.,48.2,30.1,87,2017,4,Monday,17,00:00,06:00
"Monday, April 17, 2017, 6:00 am — 12:00 pm",1492408800000.0,8.078,Partly sunny.,50.0,30.18,75,2017,4,Monday,17,06:00,12:00
"Monday, April 17, 2017, 12:00 pm — 6:00 pm",1492430400000.0,6.836,Partly sunny.,51.8,30.22,57,2017,4,Monday,17,12:00,18:00
"Monday, April 17, 2017, 6:00 pm — 12:00 am",1492452000000.0,4.971,Partly sunny.,51.8,30.27,62,2017,4,Monday,17,18:00,00:00
"Tuesday, April 18, 2017, 12:00 am — 6:00 am",1492473600000.0,6.2139999999999995,Passing clouds.,42.8,30.33,80,2017,4,Tuesday,18,00:00,06:00
"Tuesday, April 18, 2017, 6:00 am — 12:00 pm",1492495200000.0,13.05,Scattered clouds.,50.0,30.43,54,2017,4,Tuesday,18,06:00,12:00
"Tuesday, April 18, 2017, 12:00 pm — 6:00 pm",1492516800000.0,13.05,Sunny.,53.6,30.46,33,2017,4,Tuesday,18,12:00,18:00
"Tuesday, April 18, 2017, 6:00 pm — 12:00 am",1492538400000.0,8.7,Passing clouds.,51.8,30.52,55,2017,4,Tuesday,18,18:00,00:00
"Wednesday, April 19, 2017, 12:00 am — 6:00 am",1492560000000.0,5.593,Clear.,42.8,30.57,77,2017,4,Wednesday,19,00:00,06:00
"Wednesday, April 19, 2017, 6:00 am — 12:00 pm",1492581600000.0,5.593,Sunny.,51.8,30.62,60,2017,4,Wednesday,19,06:00,12:00
"Wednesday, April 19, 2017, 12:00 pm — 6:00 pm",1492603200000.0,5.593,Sunny.,57.2,30.59,31,2017,4,Wednesday,19,12:00,18:00
"Wednesday, April 19, 2017, 6:00 pm — 12:00 am",1492624800000.0,6.836,Sunny.,55.4,30.6,48,2017,4,Wednesday,19,18:00,00:00
"Thursday, April 20, 2017, 12:00 am — 6:00 am",1492646400000.0,4.971,Overcast.,44.6,30.62,63,2017,4,Thursday,20,00:00,06:00
"Thursday, April 20, 2017, 6:00 am — 12:00 pm",1492668000000.0,8.078,Sunny.,53.6,30.6,62,2017,4,Thursday,20,06:00,12:00
"Thursday, April 20, 2017, 12:00 pm — 6:00 pm",1492689600000.0,7.4570000000000025,Broken clouds.,59.0,30.55,62,2017,4,Thursday,20,12:00,18:00
"Thursday, April 20, 2017, 6:00 pm — 12:00 am",1492711200000.0,4.35,Partly sunny.,53.6,30.53,87,2017,4,Thursday,20,18:00,00:00
"Friday, April 21, 2017, 12:00 am — 6:00 am",1492732800000.0,1.864,Passing clouds.,46.4,30.49,91,2017,4,Friday,21,00:00,06:00
"Friday, April 21, 2017, 6:00 am — 12:00 pm",1492754400000.0,4.35,Overcast.,57.2,30.48,61,2017,4,Friday,21,06:00,12:00
"Friday, April 21, 2017, 12:00 pm — 6:00 pm",1492776000000.0,9.943,Partly sunny.,59.0,30.44,53,2017,4,Friday,21,12:00,18:00
"Friday, April 21, 2017, 6:00 pm — 12:00 am",1492797600000.0,6.2139999999999995,Overcast.,55.4,30.39,62,2017,4,Friday,21,18:00,00:00
"Saturday, April 22, 2017, 12:00 am — 6:00 am",1492819200000.0,6.2139999999999995,Passing clouds.,51.8,30.37,78,2017,4,Saturday,22,00:00,06:00
"Saturday, April 22, 2017, 6:00 am — 12:00 pm",1492840800000.0,8.078,Partly sunny.,53.6,30.39,72,2017,4,Saturday,22,06:00,12:00
"Saturday, April 22, 2017, 12:00 pm — 6:00 pm",1492862400000.0,5.593,Scattered clouds.,60.8,30.33,43,2017,4,Saturday,22,12:00,18:00
"Saturday, April 22, 2017, 6:00 pm — 12:00 am",1492884000000.0,8.7,Clear.,59.0,30.34,64,2017,4,Saturday,22,18:00,00:00
"Sunday, April 23, 2017, 12:00 am — 6:00 am",1492905600000.0,7.4570000000000025,Overcast.,48.2,30.35,74,2017,4,Sunday,23,00:00,06:00
"Sunday, April 23, 2017, 6:00 am — 12:00 pm",1492927200000.0,6.836,Partly sunny.,53.6,30.33,65,2017,4,Sunday,23,06:00,12:00
"Sunday, April 23, 2017, 12:00 pm — 6:00 pm",1492948800000.0,7.4570000000000025,Passing clouds.,60.8,30.26,43,2017,4,Sunday,23,12:00,18:00
"Sunday, April 23, 2017, 6:00 pm — 12:00 am",1492970400000.0,4.35,Clear.,57.2,30.18,66,2017,4,Sunday,23,18:00,00:00
"Monday, April 24, 2017, 12:00 am — 6:00 am",1492992000000.0,1.864,Passing clouds.,46.4,30.11,92,2017,4,Monday,24,00:00,06:00
"Monday, April 24, 2017, 6:00 am — 12:00 pm",1493013600000.0,6.836,Sunny.,55.4,30.04,74,2017,4,Monday,24,06:00,12:00
"Monday, April 24, 2017, 12:00 pm — 6:00 pm",1493035200000.0,11.807,Partly sunny.,57.2,29.92,64,2017,4,Monday,24,12:00,18:00
"Monday, April 24, 2017, 6:00 pm — 12:00 am",1493056800000.0,11.807,Partly sunny.,50.0,29.91,54,2017,4,Monday,24,18:00,00:00
"Tuesday, April 25, 2017, 12:00 am — 6:00 am",1493078400000.0,8.7,Clear.,39.2,29.91,64,2017,4,Tuesday,25,00:00,06:00
"Tuesday, April 25, 2017, 6:00 am — 12:00 pm",1493100000000.0,11.185,Scattered clouds.,48.2,29.95,52,2017,4,Tuesday,25,06:00,12:00
"Tuesday, April 25, 2017, 12:00 pm — 6:00 pm",1493121600000.0,11.185,Sunny.,50.0,29.93,32,2017,4,Tuesday,25,12:00,18:00
"Tuesday, April 25, 2017, 6:00 pm — 12:00 am",1493143200000.0,9.321,Passing clouds.,42.8,29.97,78,2017,4,Tuesday,25,18:00,00:00
"Wednesday, April 26, 2017, 12:00 am — 6:00 am",1493164800000.0,7.4570000000000025,Clear.,37.4,30.01,86,2017,4,Wednesday,26,00:00,06:00
"Wednesday, April 26, 2017, 6:00 am — 12:00 pm",1493186400000.0,13.671,Broken clouds.,48.2,30.04,65,2017,4,Wednesday,26,06:00,12:00
"Wednesday, April 26, 2017, 12:00 pm — 6:00 pm",1493208000000.0,15.535,Sprinkles. Broken clouds.,48.2,30.07,60,2017,4,Wednesday,26,12:00,18:00
"Wednesday, April 26, 2017, 6:00 pm — 12:00 am",1493229600000.0,7.4570000000000025,Clear.,46.4,30.11,70,2017,4,Wednesday,26,18:00,00:00
"Thursday, April 27, 2017, 12:00 am — 6:00 am",1493251200000.0,3.1069999999999998,Clear.,35.6,30.12,92,2017,4,Thursday,27,00:00,06:00
"Thursday, April 27, 2017, 6:00 am — 12:00 pm",1493272800000.0,7.4570000000000025,Sunny.,50.0,30.11,64,2017,4,Thursday,27,06:00,12:00
